Brand,Product_Name,Processor,GPU,RAM,Storage,Display_Resolution,Refresh_Rate,Price,RAM_GB,Storage_GB,Refresh_Hz,CPU_Score,GPU_Score,Resolution_Score,Performance_Score
ASUS,ZenBook 14 OLED UX3402ZA-OLED007W,Intel Core I7-1260P,Intel® Iris Xe Graphics,16GB LPDDR5,1TB M.2 NVMe™ PCIe® 3.0 SSD,2880 x 1800,90 Hz,47249,16,1024,90,8,2.0,4,48.38
ASUS,ZenBook Flip 14 UP5401ZA-KN007W,Intel Core I7-12700H,Intel Iris Xᵉ Graphics,16GB Ram LPDDR5,1TB M.2 NVMe™ PCIe® 4.0 SSD,2880 x 1800,90 Hz,53830,16,1024,90,8,2.0,4,48.38
ASUS,VivoBook 15 X1502ZA-EJ005W,Intel Core I5-1235U,Intel UHD Graphics,8GB DDR4,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,22049,8,512,60,6,1.5,3,34.25
Acer,Aspire 3 A315-58G-77RJ,Intel Core I7-1165G7,NVIDIA GeForce MX350 2GB,12GB DDR4 Memory 4GB+8GB,1TB HDD + 256GB PCIe NVMe SSD,1920 x 1080,,23499,12,1280,60,8,2.0,3,47.38
Acer,Aspire 3 A315-58G-59YM,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,8GB DDR4 Memory 2x4,1TB HDD + 256GB PCIe NVMe SSD,1920 x 1080,,17199,8,1280,60,6,2.0,3,39.75
Acer,Aspire 5 A515-45G-R1KS,AMD Ryzen 7-5700U,AMD Radeon RX640 2GB,8GB DDR4 Memory,512GB PCIe NVMe SSD,1920 x 1080,,19999,8,512,60,8,4.0,3,50.0
Acer,Aspire 5 A515-45G-R1RE,AMD Ryzen 5-5500U,AMD Radeon RX640 2GB,8GB DDR4 Memory,512GB PCIe NVMe SSD,1920 x 1080,,17499,8,512,60,6,4.0,3,43.0
Acer,Aspire 3 A315-56-35TF,Intel Core I3-1005G1,Intel UHD Graphics,4 GB DDR4 Memory,1TB HDD,1920 x 1080,,20000,4,1024,60,4,1.5,3,29.12
Acer,Aspire 3 A315-58G-51L4,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,8GB DDR4 SDRAM 2 x 4GB,1TB HDD,1920x1080,,23499,8,1024,60,6,2.0,3,38.5
ASUS,Vivobook 16X D1603QA-MB007W,AMD Ryzen 7 5800H,AMD Radeon Graphics,8GB DDR4 on board,1TB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1200,60 Hz,29499,8,1024,60,8,4.0,3,52.5
ASUS,VivoBook 15 X1502ZA-BQ003W,Intel Core I3-1215U,Intel UHD Graphics,4GB DDR4 on board,256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,14699,4,256,60,4,1.5,3,25.38
ASUS,VivoBook 15 X1502ZA-BQ005W,Intel Core I5-1235U,Intel UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,21999,8,512,60,6,1.5,3,34.25
ASUS,VivoBook 15 X1502ZA-BQ007W,Inte Core I7-12700H,Intel UHD Graphics,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,25699,8,512,60,8,1.5,3,41.25
ASUS,Vivobook Flip 14 TP470EA-EC003W,Intel Core I3-1115G4,Intel UHD Graphics,4GB LPDDR4X on board,256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,20199,4,256,60,4,1.5,3,25.38
ASUS,Vivobook Flip 14 TP470EA-EC005W,Intel Core I5-1135G7,Intel Iris Xe Graphics,8GB LPDDR4X on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,24899,8,512,60,6,2.0,3,36.0
ASUS,Vivobook Flip 14 TP470EA-EC007W,Intel Core I7-1165G7,Intel Iris Xe Graphics,8GB LPDDR4X on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,60 Hz,29699,8,512,60,8,2.0,3,43.0
HP,255 G8,AMD Ryzen 7-5700U,AMD Radeon Graphics,8GB DDR4 SDRAM,512GB SSD,1920 x 1080,,17499,8,512,60,8,4.0,3,50.0
Acer,Aspire 3 A315-58-39P3,Intel Core I3-1115G4,Intel UHD Graphics,4GB DDR4 SDRAM,1 TB 5400 rpm SATA HDD,1920 x 1080,,22000,4,1024,60,4,1.5,3,29.12
Acer,Aspire 3 A315-58G-5657,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,8GB DDR4 SDRAM  2 x 4GB,1TB HDD+256GB SSD,1920 x 1080,,29999,8,1280,60,6,2.0,3,39.75
HP,15s-EQ2383NIA,AMD Ryzen 3 5300U,AMD Radeon Graphics,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ TLC M.2 SSD,1920 x 1080,,16199,8,512,60,4,4.0,3,36.0
HP,15-DW3049NE,Intel Core I3-1115G4,Intel UHD Graphics,4GB DDR4-2666 MHz RAM (1 x 4 GB),256 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,11777,4,256,60,4,1.5,2,24.38
Dell,VOSTRO 15 3510,Intel Core I5-1135G7,Nvidia GeForce MX350 2GB,4GB,256GB SSD,1366 x 768,,19999,4,256,60,6,2.0,2,33.12
Dell,VOSTRO 15 3510,Intel Core I5-1135G7,Intel UHD Graphics,8GB,256GB SSD,1920 x 1080,,16666,8,256,60,6,1.5,3,33.0
MSI,Modern 14 B11M-803XEG,Intel Core I5-1155G7,Intel Iris Xe,8GB Ram,512GB SSD,1920 x 1080,,20250,8,512,60,6,2.0,3,36.0
ASUS,X515EP-EJ007W,Intel Core I7-1165G7,Nvidia GeForce MX 330 2GB,8GB Ram,512GB SSD,1920 x 1080,60 Hz,19999,8,512,60,8,2.0,3,43.0
Lenovo,Ideapad 3-15ITL6,Intel Core i7-1165G7,Nvidia GeForce MX450,4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200 Up to 12GB (4GB soldered + 8GB SO-DIMM) DDR4-3200 offering,"1TB HDD 5400rpm 2.5""",1920x1080,,20999,4,1024,60,8,2.0,3,44.88
Infinix,In Book X2,Intel Core I7-1065G7,Intel UHD Graphics,8GB Ram,512GB SSD,1920 x 1080,,12500,8,512,60,8,1.5,3,41.25
HP,15S-EQ2002NE,Amd Ryzen 7-5700U,AMD Radeon™ Graphics,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,21499,8,512,60,8,4.0,3,50.0
HP,15S-EQ2012NE,Amd Ryzen 5-5500U,"Integrated,  AMD Radeon™ Graphics",8GB Ram 3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,14999,8,512,60,6,4.0,3,43.0
Lenovo,V14 ADA,AMD 3020E,AMD Radeon Graphics,"4GB Ram SO-DIMM DDR4-2400, Up to 8GB (8GB SO-DIMM) DDR4-2400,","1TB HDD 5400rpm 2.5""",1366 x 768,,6499,4,1024,60,5,4.0,2,40.38
Microsoft,Surface Pro 9,Intel® Core™ i5-1235U,Intel® Iris® Xe Graphics,8GB (LPDDR5 RAM),256GB SSD,2880 X 1920,,65599,8,256,60,6,2.0,4,35.75
ASUS,X515EP-BQ8G5W,Intel Core i5-1135G7,NVIDIA® GeForce® MX330 2GB,8GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,16999,8,512,60,6,2.0,3,36.0
Dell,Vostro 3515,AMD Ryzen 7-3700U,AMD Radeon RX Vega 10 Graphics,"8GB, 1x8GB, DDR4, 2400MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,,21499,8,512,60,8,4.0,3,50.0
Lenovo,IdeaPad 3 15ITL6,Intel Core i5-1135G7,NVIDIA GeForce MX350,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 x 1080,,19999,8,1024,60,6,2.0,3,38.5
Lenovo,IdeaPad 5 Pro 16IHU6,Intel Core i7-11370H,NVIDIA GeForce MX450 2GB,16GB Soldered DDR4-3200,1TB SSD M.2 2280 PCIe 3.0x4 NVMe,2560x1600,120 Hz,46749,16,1024,120,8,2.0,4,49.0
Lenovo,IdeaPad 5 14ALC05,AMD Ryzen 7-5700U,AMD Radeon Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,1920 x 1080,,19999,8,512,60,8,4.0,3,50.0
Lenovo,IdeaPad 3 15ALC6,AMD Ryzen 5-5500U,AMD Radeon Graphics,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,1920 x 1080,,17999,8,512,60,6,4.0,3,43.0
Lenovo,IdeaPad 3 15ALC6,AMD Ryzen 5-5500U,AMD Radeon Graphics,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,512GB SSD M.2 2280 PCIe 3.0x4 NVMe,1920 x 1080,,19349,8,512,60,6,4.0,3,43.0
Lenovo,IdeaPad 3 15ITL6,Intel Core I3-1115G4,Intel UHD Graphics,4GB Soldered DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 x 1080,,14500,4,1024,60,4,1.5,3,29.12
Dell,Vostro 3515,Amd Ryzen 3 3250U,AMD Radeon Graphics,"4GB, 1x4GB, DDR4, 2400MHz",128GB M.2 PCIe NVMe Solid State Drive,1366 x 768,,8999,4,128,60,4,4.0,2,32.5
HP,15S-FQ5021NE,Intel Core I5-1235U,Intel Iris Xe Graphics,8 GB DDR4-3200 MHz RAM (2 x 4 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,18400,8,512,60,6,2.0,2,35.0
HP,DW3089NE,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,8 GB DDR4-2666 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,20400,8,512,60,6,2.0,2,35.0
HP,15s-EQ2003NE,AMD Ryzen 5-5500U,AMD Radeon Graphics,8 GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,15499,8,512,60,6,4.0,3,43.0
HP,15s-FQ5009NE,Intel Core I3-1215U,Intel UHD Graphics,4 GB DDR4-3200 MHz RAM (1 x 4 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,12499,4,512,60,4,1.5,2,25.62
ASUS,X415EA-BL003W,Intel Core I3-1115G4,Intel® UHD Graphics,"4GB DDR4 on board, Memory Max Up to:16GB",256GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,12000,4,256,60,4,1.5,3,25.38
ASUS,VivoBook S14 S433EQ-AM0R7W,Intel Core I7-1165G7,NVIDIA® GeForce® MX350 2GB,16GB DDR4 on board,512GB M.2 NVMe™ PCIe® 3.0 SSD,1920 x 1080,,27930,16,512,60,8,2.0,3,44.25
Huawei,MateBook B3-520,Intel Core I5-1135G7,Intel Iris Xe Graphics,8GB Ram,512 GB NVMe PCIe SSD,1920 x 1080,,17499,8,512,60,6,2.0,3,36.0
Dell,Inspiron 13 5310,Intel Core I7-11390H,NVIDIA GeForce MX450 2GB,‎16 GB LPDDR4X,‎512GB SSD,2560 x 1600,,35599,16,512,60,8,2.0,4,45.25
Lenovo,IdeaPad 3 15ADA05,AMD 3020e,Integrated AMD Radeon Graphics,4GB SO-DIMM DDR4-2400,"1TB HDD 5400rpm 2.5""",1366 x 768,,13499,4,1024,60,5,4.0,2,40.38
HP,250 g7,Intel Core I3-1005G1,Intel UHD Graphics,4GB DDR4 2400 MHz,1TB HDD,1366 x 768,,10999,4,1024,60,4,1.5,2,28.12
HP,15-DW3033DX,Intel Core i3-1115G4,Intel UHD Graphics,8 GB DDR4-2666 MHz RAM (1 x 8 GB),256 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,11999,8,256,60,4,1.5,3,26.0
HP,DW3140NE,Intel Core i5-1135G7,Intel UHD Graphics,8 GB DDR4-3200 MHz RAM (2 x 4 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,12199,8,512,60,6,1.5,2,33.25
dynabook,Satellite Pro C50-H-114,Intel Core i7-1065G7,Intel Iris Plus Graphics,8GB DDR4-SDRAM 3200 MHz 1 x 8 GB,512GB SSD,1920 x 1080,,23777,8,512,60,8,2.0,3,43.0
dynabook,Satellite Pro C50-H-12A,Intel Core i5-1035G1,Intel UHD Graphics,8GB DDR4-SD RAM 3200 MHz 1x SO-DIMM,256GB SSD,1366 x 768,,14999,8,256,60,6,1.5,2,32.0
HP,15-dw3103ne,Intel Core i7-1165G7,NVIDIA® GeForce® MX450 2GB,8 GB DDR4-2666 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,21999,8,512,60,8,2.0,2,42.0
HP,255 G7,AMD Ryzen™ 3 3200U,AMD Radeon™ Vega 3 Graphics,4 GB DDR4-2400 SDRAM,1 TB 5400 HDD rpm SATA,1366 x 768,,9999,4,1024,60,5,4.0,2,40.38
Lenovo,IdeaPad 3 15ITL6,Intel Core I3-1115G4,Integrated Intel UHD Graphics,4GB Soldered DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 x 1080,,10300,4,1024,60,4,1.5,3,29.12
Huawei,MateBook D15,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB Ram,256 GB PCIe SSD,1920 x 1080,,18999,8,256,60,6,2.0,3,34.75
Huawei,MateBook D15,Intel Core i3-1115G4,Intel UHD Graphics,8 GB DDR4,256 GB PCIe SSD,1920 x 1080,,13499,8,256,60,4,1.5,3,26.0
Dell,VOSTRO 5510,Intel Core i5-11320H,NVIDIA GeForce MX450 2GB,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,,15549,8,512,60,6,2.0,3,36.0
Microsoft,Surface Pro 8,Intel Core i7-1185G7,Intel Iris Xe Graphics,16GB Ram LPDDR4,512GB SSD,2880 x 1920,120 Hz,76999,16,512,120,8,2.0,4,46.5
Microsoft,Surface Pro 8,Intel Core i7-1185G7,Intel Iris Xe Graphics,16GB Ram LPDDR4,256GB SSD,2880 x 1920,120 Hz,72999,16,256,120,8,2.0,4,45.25
Lenovo,V15 ADA,AMD 3020e,Integrated AMD Radeon Graphics,4GB SO-DIMM DDR4-2400,"1TB HDD 5400rpm 2.5""",1366 x 768,,7600,4,1024,60,5,4.0,2,40.38
Infinix,InBook X1,Intel Core I3-1005G1,Intel UHD Graphics,8GB Ram,256GB PCIe SSD,1920 x 1080,,8499,8,256,60,4,1.5,3,26.0
HP,15-dy2095wm,Intel Core I5-1135G7,Intel® Iris® Xe Graphics,8 GB DDR4-2666 MHz RAM (2 x 4 GB),256 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,11749,8,256,60,6,2.0,3,34.75
HP,Pavilion 15-Eg0101ne,Intel Core I5-1135G7,NVIDIA® GeForce® MX350 2GB,8GB DDR4-3200 MHz RAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,20999,8,512,60,6,2.0,2,35.0
HP,15-DW3095NE,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB,4 GB DDR4-3200 MHz RAM (1 x 4 GB),512 GB PCIe® NVMe™ M.2 SSD,1366 x 768,,15499,4,512,60,6,2.0,2,34.38
Huawei,MateBook D15,Intel Core I7-1165G7,Intel Iris Xe,16GB DDR4,512GB NVMe PCle SSD,1920 x 1080,,23149,16,512,60,8,2.0,3,44.25
Lenovo,V14 G1 IML,Intel Core I3-10110U,Integrated Intel UHD Graphics,"4GB Soldered DDR4-2666, One memory soldered to system board, one DDR4 SO-DIMM slot, dual-channel capable","1TB HDD 5400rpm 2.5""",1920 x 1080,,14499,4,1024,60,4,1.5,3,29.12
MSI,B11M-802EG,Intel Core I7-1195G7,Intel® UHD Graphics,8GB Ram,512 GB SSD,1920 x 1080,,23799,8,512,60,8,1.5,3,41.25
MSI,B5M-207EXG,Amd Ryzen 7-5700U,AMD Radeon™ Graphics,8GB DDR4-3200,512 GB SSD,1920 x 1080,,21000,8,512,60,8,4.0,3,50.0
Lenovo,IdeaPad L3 15ITL6,Intel Core I5-1135G7,Intel Iris Xe Graphics,8GB 4GB Soldered DDR4-2933 + 4GB SO-DIMM DDR4-2933,"1TB HDD 5400rpm 2.5""",1920 x 1080,,12099,8,1024,60,6,2.0,3,38.5
HP,Pavilion x360 Convertible 14-DY0017NE,Intel Core i3-1125G4,Intel® UHD Graphics,4 GB DDR4-3200 MHz RAM (1 x 4 GB),256 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,17499,4,256,60,4,1.5,3,25.38
Dell,Vostro 3515,Amd Ryzen 5-3450U,AMD Radeon Vega 8 Graphics,"16GB, 1x16GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,,12649,16,512,60,6,4.0,3,44.25
Lenovo,IdeaPad 3 15ITL6,Intel Core i5-1135G7,NVIDIA GeForce MX350,8GB 4GB Soldered DDR4-3200 + 4GB SO-DIMM DDR4-3200,"1TB HDD 5400rpm 2.5""",1920 x 1080,,17999,8,1024,60,6,2.0,3,38.5
HP,Pavilion 15-EG0062NE,Intel Core I5-1135G7,Nvidia GeForce MX350 2GB,8 GB DDR4-3200 SDRAM (1 x 8 GB),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,20999,8,512,60,6,2.0,3,36.0
HP,Pavilion 13-BB0011NE,Intel Core I5-1135G7,Intel Iris Xe graphics,8 GB DDR4-3200 MHz RAM (onboard),512 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,,17999,8,512,60,6,2.0,3,36.0
HP,Pavilion 15-EG0053NE,Intel Core I5-1135G7,Nvidia GeForce MX350 2GB,8 GB DDR4-3200 SDRAM (1 x 8 GB),1TB PCIe® NVMe™ M.2 SSD,1920 x 1080,,17499,8,1024,60,6,2.0,3,38.5
HP,14-DY0142NE,Intel Core I7-1165G7,Intel Iris Xe Graphics,8 GB DDR4-3200 MHz RAM (2 x 4 GB),512 GB PCIe NVMe M.2 SSD,1920 x 1080,,20499,8,512,60,8,2.0,3,43.0
HP,HP Envy X360,Intel Core i5-1135G7,Intel Iris Xe Graphics,8 GB DDR4-3200 MHz,256 GB PCIe® NVMe™ M.2 SSD,1920x1080,,19999,8,256,60,6,2.0,3,34.75
MSI,Msi Modern 14 B11MO,Intel Core I7-1165G7,Intel Iris Xe graphics,8GB Ram,512GB SSD,1920 x 1080,,17499,8,512,60,8,2.0,3,43.0
Lenovo,Yoga 7 15ITL5,Intel Core i7-1165G7,Intel Iris Xe Graphics,12GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 3.0x4 NVMe®,1920 X 1080,,39499,12,512,60,8,2.0,3,43.62
Dell,Vostro 3500,Intel Core i5-1135G7,Nvidia GeForce MX330 2GB,8GB Ram,"1TB 5400 rpm 2.5"" SATA Hard Drive",1366 x 768,,18000,8,1024,60,6,2.0,2,37.5
Dell,VOSTRO 15 3510,Intel® Core™ I7-1165G7,Nvidia GeForce MX350 2GB GDDR5,"8GB, 1x8GB, DDR4, 3200MHz","512GB SSD, M.2 PCIe NVMe",1920 x 1080,,26499,8,512,60,8,2.0,3,43.0
Dell,VOSTRO 15 3510,Intel Core I7-1165G7,NVIDIA GeForce MX350 with 2GB GDDR5 graphics memory,"16GB, 8GBx2, DDR4, 2666MHz","1TB 5400 rpm 2.5"" SATA Hard Drive + 256GB M.2 PCIe NVMe SSD",1920 x 1080,,27499,16,1280,60,8,2.0,3,48.0
HP,Pavilion x360-14T,Intel® Core™ i7-1165G7,Intel® Iris® Xe,16 GB,512 GB SSD,1920 x 1080,,31500,16,512,60,8,2.0,3,44.25
Dell,VOSTRO 5510,Intel Core I7-11370H,Nvidia GeForce MX450,"8GB, DDR4,",512GB M.2 PCIe NVMe,1920 x 1080,,18549,8,512,60,8,2.0,3,43.0
Lenovo,Lenovo 5 15ITL05,Intel Core i5-1135G7,Integrated Intel Iris® Xe Graphics,"8GB, 1x8GB, DDR4","1 TB 5400 rpm SATA HDD, 512 ssd",1920 X 1080,,28000,8,1024,60,6,2.0,3,38.5
Dell,VOSTRO 15 3510,Intel core I5-1135G7,NVIDIA GeForce MX350 2GB,"4GB, 1x4GB, DDR4, 3200MHz","1TB 5400 rpm 2.5"" SATA Hard Drive",1366 x 768,,25000,4,1024,60,6,2.0,2,36.88
HP,15-dw3012ne,Intel Core i5-1135G7,NVIDIA® GeForce® MX350 2GB,"16GB, 2x8GB, DDR4",512GB SSD,1920 X 1080,60 Hz,25000,16,512,60,6,2.0,3,37.25
HP,15-dw3014ne,Intel Core I5-1135G7,NVIDIA GeForce MX350 2GB GDDR5,8 GB DDR4-2666 MHz RAM (1 x 8 GB),256 GB PCIe® NVMe™ M.2 SSD,1920 x 1080,60 Hz,25000,8,256,60,6,2.0,3,34.75
HP,250 G8,Intel Core i3-1005G1,Intel UHD Graphics,4GB DDR4 2400 MHz,1 TB HDD,1366 x 768,60 Hz,16000,4,1024,60,4,1.5,2,28.12
Dell,Dell VOSTRO 3500,Intel Core i7-1165G7,NVIDIA GeForce MX330 2GB,"8GB, 1x8GB, DDR4, 3200MHz",512GB M.2 PCIe NVMe Solid State Drive,1920 x 1080,,38000,8,512,60,8,2.0,3,43.0
HP,DW3021NIA,Intel Core i5-1135G7,NVIDIA® GeForce® MX350 2GB,4 GB DDR4-2666 SDRAM (1 x 4 GB),256 GB PCIe® NVMe™ M.2 SSD,1366 x 768,60 Hz,38000,4,256,60,6,2.0,2,33.12
Dell,Inspiron 14 5406,Intel Core i3-1115G4,Intel UHD Graphics,"8GB (2x4GB) DDR4 3200 MHz, dual-channel Maximum 16GB",256GB M.2 PCIe NVMe Solid Stat e Drive,1920 x 1080,60 Hz,38000,8,256,60,4,1.5,3,26.0
Lenovo,IdeaPad 3 15IML05,Intel Core I3-10110U,Integrated Intel UHD Graphics,"4GBx1 One memory soldered to systemboard, one DDR4 SO-DIMM slot",1 TB 5400 rpm SATA HDD,1920 x 1080,60 Hz,19000,4,1024,60,4,1.5,3,29.12
MSI,Modern 14 B10MW,Intel Core I3-10110U,Intel UHD Graphics,"4 GB DDR4-2666, 1 Slot",256GB M.2 SSD Combo slot (NVMe PCIe Gen3 / SATA) SSD,1920 x 1080,60 Hz,19000,4,256,60,4,1.5,3,25.38
Microsoft,Surface Pro 11th Edition Copilot+,Snapdragon X Elite,,16GB Ram,1TB SSD,,,135000,16,1024,60,5,2.0,2,35.25
Lenovo,ThinkPad E16 Gen 2,Intel Core Ultra 5 125U,Intel Graphics,16 GB DDR5-5600,512 GB SSD PCIe,1920x1200,,35777,16,512,60,6,2.0,3,37.25
Lenovo,V15 G3 IAP,Intel® Core i5-1235U,Intel® Iris® Xe Graphics,8GB Soldered DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe®,1920x1080,,19999,8,512,60,6,2.0,3,36.0
Lenovo,ThinkPad E14 Gen 5,Intel® Core i7-1355U,Intel® Iris® Xe Graphics,8GB Soldered DDR4-3200 + 8GB SO-DIMM DDR4-3200,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,1920x1200,,37999,8,512,60,8,2.0,3,43.0
ASUS,ExpertBook B1502CBA-NJ3220,Intel Core i7-1255U,Intel Iris Xᵉ Graphics,8GB DDR4 on board Memory Max Up to : 40GB,512GB M.2 2280 NVMe™ PCIe® 4.0 SSD,1920 x 1080,,23999,8,512,60,8,2.0,3,43.0
Dell,Pro 16 PC16250,Intel® Core™ Ultra 7 265U,Integrated Intel® graphics,"16 GB: 1 x 16 GB, DDR5, 5600 MT/s (5200 MT/s with Intel® Core™ processors)",512 GB SSD,,,57777,16,512,60,8,2.0,2,43.25
Dell,Pro 16 PC16250,Intel® Core™ Ultra 7 265U,Integrated Intel® graphics,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s (5200 MT/s with Intel",512 GB SSD,,,56999,8,512,60,8,2.0,2,42.0
Dell,Pro 14 PC14250,Intel Core Ultra 7 265U,Integrated Intel® graphics,"16 GB: 1 x 16 GB, DDR5, 5600 MT/s (5200 MT/s with Intel® Core™ processors)","512 GB, SSD",,,57777,16,512,60,8,2.0,2,43.25
Dell,Pro 14 PC14250,Intel® Core™ 5 120U,Integrated Intel® graphics,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s",512 GB SSD,,,43499,8,512,60,5,2.0,2,31.5
Dell,Pro 14 PC14250,Intel Core 5 120U,Integrated Intel Graphics,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s (5200 MT/s with Intel Core p rocessors)",512 GB SSD,,,37999,8,512,60,6,2.0,2,35.0
HP,ProBook 460 G11,Intel Core Ultra 7 155U,Intel Graphics,16 GB DDR5-5600 MT/s (1 x 16 GB),512 GB PCIe® NVMe™ SSD,1920 x 1200,,35999,16,512,60,8,2.0,3,44.25
HP,ProBook 450 G10,Intel Core i5-1334U,Intel Iris Xe Graphics,16 GB DDR4-3200 MT/s (1 x 16 GB),512 GB PCIe® NVMe™ SSD,1920 x 1080,,28777,16,512,60,6,2.0,3,37.25
HP,ProBook 450 G10,Intel Core i5-1335U,Intel Iris Xe Graphics,8 GB DDR4-3200 MT/s (1 x 8 GB),512 GB PCIe® NVMe™ SSD,1920 x 1080,,28999,8,512,60,6,2.0,3,36.0
Lenovo,ThinkPad E14 Gen 7,Intel Core Ultra 7 255H,Integrated IntelArc,16GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,1920x1200,60 Hz,46999,16,512,60,8,4.0,3,51.25
HP,ProBook 460 G11,Intel Core Ultra 7 155H,Nvidia GeForce RTX 2050 4GB,8 GB DDR5-5600 MT/s (1 x 8 GB),512 GB PCIe® NVMe™ SSD,1920 x 1200,,44444,8,512,60,8,5.0,3,53.5
Lenovo,ThinkPad E16 Gen 3,Intel Core Ultra 7 255H,Integrated Intel® Arc™ 140T GPU Functions as Intel Graphics,1x 16GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,1920 x 1200,60 Hz,46666,16,512,60,8,4.0,3,51.25
MSI,Summit 13 AI+ Evo A2VMTG,Intel Core Ultra 9 288V,Intel Arc Graphics,32GB LPDDR5x,1TB NVMe PCIe SSD Gen4x4,1920 x 1200,,94999,32,1024,60,10,4.0,3,63.25
Dell,Latitude 3550,Intel Core i5-1335U,Intel Integrated Iris Xe,"8 GB: 1 x 8 GB, DDR5, 5600 MT/ s","512GB, M.2 2230, QLC PCIe Gen 4 NVMe",1920 x 1080,60 Hz,33333,8,512,60,6,2.0,3,36.0
Lenovo,ThinkPad E14 Gen 5,Intel Core i7-1355U,Intel® UHD Graphics,8 GB DDR4-3200,512 GB SSD PCIe,1920x1200,,37777,8,512,60,8,1.5,3,41.25
HP,ProBook 440 G8,Intel Core i5-1135G7,Intel Iris Xe Graphics,4 GB DDR4-3200 MHz RAM (1 x 4 GB),256GB PCIe® NVMe™ SSD,1366 X 768,,24499,4,256,60,6,2.0,2,33.12
Lenovo,ThinkPad E16 Gen 2,Intel® Core™ Ultra 7 155H,Integrated Intel® Arc,16GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,1920x1200,,47999,16,512,60,8,4.0,3,51.25
Lenovo,ThinkPad E14 Gen 6,Intel® Core™ Ultra 7 155H,Integrated Intel® Arc,16GB SO-DIMM DDR5-5600,512GB SSD M.2 2242 PCIe® 4.0x4 NVMe® Opal 2.0,1920x1200,,45499,16,512,60,8,4.0,3,51.25
